bert_precision,bert_recall,bert_f1
0.8666199445724487,0.8581396341323853,0.8623589277267456
0.9175233244895935,0.8748424053192139,0.8956746459007263
0.8659216165542603,0.867218017578125,0.8665693402290344
0.8742169141769409,0.8773777484893799,0.875794529914856
0.8989951610565186,0.8943207859992981,0.8966519236564636
0.9063271880149841,0.8835678696632385,0.8948028087615967
0.8722098469734192,0.849890410900116,0.8609054684638977
0.9105120897293091,0.9025070667266846,0.9064919352531433
0.8494523763656616,0.8580338358879089,0.853721559047699
0.8526050448417664,0.8584489226341248,0.8555169701576233
0.9032005667686462,0.908735990524292,0.9059597849845886
0.8848534226417542,0.8921753168106079,0.8884992599487305
0.9004511833190918,0.9067353010177612,0.9035822749137878
0.9035424590110779,0.9180036187171936,0.910715639591217
0.8450929522514343,0.8706103563308716,0.8576619029045105
0.9024769067764282,0.8971688151359558,0.8998150825500488
0.8759320974349976,0.885827898979187,0.880852222442627
0.9294584393501282,0.9263260960578918,0.9278895854949951
0.8647520542144775,0.89284747838974,0.8785752058029175
0.8921012878417969,0.820461094379425,0.8547828197479248
0.9073019027709961,0.9094215631484985,0.908360481262207
0.9146884083747864,0.8723087906837463,0.892996072769165
0.9416502118110657,0.9346703886985779,0.9381473064422607
0.8571999669075012,0.8524078130722046,0.8547971248626709
0.8396514654159546,0.8903419971466064,0.8642540574073792
0.830668032169342,0.8409430384635925,0.8357739448547363
0.885512113571167,0.899465024471283,0.8924340009689331
0.8868324756622314,0.8890274167060852,0.8879286646842957
0.9056979417800903,0.8998768925666809,0.9027779698371887
0.8653322458267212,0.8629570603370667,0.8641430139541626
0.8757985830307007,0.8917244672775269,0.883689820766449
0.9046136736869812,0.9563581943511963,0.9297665357589722
0.9096565842628479,0.9259696006774902,0.9177406430244446
0.9554184079170227,0.9261289238929749,0.9405456781387329
0.9159385561943054,0.8875530362129211,0.9015223979949951
0.889977216720581,0.8881886601448059,0.8890820741653442
0.8585075736045837,0.8903353810310364,0.8741318583488464
0.9266156554222107,0.9270414710044861,0.9268285036087036
0.92839115858078,0.9270645976066589,0.9277274012565613
0.8987365365028381,0.893758237361908,0.8962404727935791
0.9128466248512268,0.9068140387535095,0.9098203778266907
0.9282571077346802,0.8756622076034546,0.9011929631233215
0.9034407734870911,0.8843345046043396,0.8937855958938599
0.8484665751457214,0.8422011733055115,0.8453222513198853
0.869799792766571,0.9002774357795715,0.88477623462677
0.8209882974624634,0.8788430690765381,0.8489311337471008
0.9034786820411682,0.871145486831665,0.8870176076889038
0.8718119859695435,0.8645471334457397,0.8681643605232239
0.8629240989685059,0.9044754505157471,0.8832113742828369
0.9164798855781555,0.9101550579071045,0.9133065342903137
0.9315458536148071,0.8992199897766113,0.9150975346565247
0.8455983400344849,0.9279599189758301,0.8848667740821838
0.8832405805587769,0.9255274534225464,0.9038897156715393
0.8563387393951416,0.8705626130104065,0.863392174243927
0.8727423548698425,0.905137300491333,0.8886446952819824
0.8894702196121216,0.9361245632171631,0.9122012257575989
0.8943974375724792,0.9368627071380615,0.9151376485824585
0.8549805879592896,0.9004313945770264,0.8771176338195801
0.9006222486495972,0.9139315485954285,0.9072281122207642
0.884655773639679,0.9303340911865234,0.9069201350212097
0.8860748410224915,0.9229241609573364,0.9041242003440857
0.8786035180091858,0.8831000924110413,0.8808460235595703
0.9500201940536499,0.8949987292289734,0.9216890931129456
0.89811772108078,0.952926754951477,0.9247108101844788
0.8547385334968567,0.9155222773551941,0.8840868473052979
0.9236219525337219,0.9681715965270996,0.9453722238540649
0.9011250138282776,0.8819073438644409,0.891412615776062
0.887056291103363,0.9323322772979736,0.909130871295929
0.8776036500930786,0.8766860961914062,0.8771446347236633
0.8704738616943359,0.9457059502601624,0.9065317511558533
0.912859320640564,0.9342176914215088,0.9234150052070618
0.8936437964439392,0.8825439214706421,0.8880591988563538
0.8466765880584717,0.8911665678024292,0.8683521151542664
0.8823989033699036,0.937504768371582,0.909117579460144
0.9069901704788208,0.9339596629142761,0.9202773571014404
0.9550079107284546,0.9532484412193298,0.9541273713111877
0.877824068069458,0.8730738162994385,0.8754425048828125
0.9070282578468323,0.9023741483688354,0.9046951532363892
0.9520042538642883,0.9824360013008118,0.9669807553291321
0.9024375677108765,0.9072211384773254,0.9048230051994324
0.8214260339736938,0.9073151350021362,0.8622369170188904
0.8787717819213867,0.8895863890647888,0.884145975112915
0.8494905829429626,0.8702470660209656,0.859743595123291
0.822701632976532,0.90385502576828,0.8613710999488831
0.9253231287002563,0.9612532258033752,0.9429460167884827
0.8958292007446289,0.8917179703712463,0.8937689065933228
0.9270778894424438,0.8843347430229187,0.9052020311355591
0.9141445755958557,0.8973802328109741,0.9056848287582397
0.9100675582885742,0.8931615948677063,0.9015353322029114
0.9266649484634399,0.8930894732475281,0.9095674753189087
